sample,t_ms,t_s,ax,ay,az,gx,gy,gz,tremor
0,9675171,0.0,-0.2886949198085199,-0.14170255038937507,0.8935916861266888,-0.43628947296492887,5.228016922237263,0.7530034844651501,no_tremor
1,9675176,0.005,-0.28951888804987214,-0.14208639323194364,0.893372540585281,-0.42036489675919564,5.662445874833525,0.4803369807868616,no_tremor
2,9675614,0.443,-0.2906121992174717,-0.14262073394407757,0.8930070153466889,-0.3968249296300914,6.016412807092853,0.22444394581443355,no_tremor
3,9675618,0.447,-0.29195140781043555,-0.1433171447673193,0.8924401715887315,-0.3642209791038883,6.263558953965485,-0.010260267112528495,no_tremor
4,9675755,0.584,-0.2934406013756662,-0.1441572406217752,0.8916303288286643,-0.3211684456522123,6.377398590630638,-0.21985782393062994,no_tremor
5,9675907,0.736,-0.29494791510793683,-0.14510552313108635,0.8905513378012554,-0.26641944356990493,6.332270588043574,-0.4010923919544778,no_tremor
6,9676035,0.864,-0.2963381086638407,-0.14612214038418114,0.8891897696374927,-0.19894365339855752,6.104405703472618,-0.5515203649932924,no_tremor
7,9676058,0.887,-0.29749031226240064,-0.14717014188998245,0.887541768881244,-0.11801569745113055,5.67309249220588,-0.6696445567261972,no_tremor
8,9676096,0.925,-0.29830453865370427,-0.14821810068362254,0.8856113120623669,-0.023306867176178084,5.021920158921847,-0.7550266607924122,no_tremor
9,9676195,1.024,-0.2987026520592262,-0.1492402190906201,0.8834099370332407,0.08502145964344883,4.140071669912523,-0.8083756597237385,no_tremor
10,9676234,1.063,-0.2986276042429645,-0.150215487182682,0.8809574424589312,0.20622566887722502,3.0236350995612007,-0.8316099722351711,no_tremor
11,9676332,1.161,-0.29804270828773294,-0.15112670377607232,0.8782830492287567,0.33889208055284525,1.676895746930571,-0.8278914998372524,no_tremor
12,9676337,1.166,-0.2969314931224326,-0.1519596731388858,0.875426657530519,0.4808565414862082,0.11356640096871284,-0.8016299781372814,no_tremor
13,9676341,1.17,-0.2952981254218147,-0.15270264824156293,0.872439961351419,0.6291347174674538,-1.6420912689329084,-0.758456318153363,no_tremor
14,9676346,1.175,-0.2931681944338174,-0.15334599810966268,0.869387263738274,0.7798667009046985,-3.554304418134688,-0.7051640913195021,no_tremor
15,9676351,1.18,-0.29058962242212893,-0.15388205268170504,0.8663458813253899,0.928279923470654,-5.575037759968332,-0.649618973778848,no_tremor
16,9676361,1.19,-0.2876334850435044,-0.15430508060821016,0.8634060511380721,1.0686745780837565,-7.6435052859036094,-0.600636687904783,no_tremor
17,9676371,1.2,-0.284394559268716,-0.15461136438124187,0.8606702680129815,1.194435653220682,-9.685995048452318,-0.5678306560878063,no_tremor
